gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
LOC101927164,0.035816366177425035,0.23927812308019314,0.6423740527173859,0.5220673813784238,1,-10.463541615936355
SNRPA1P1,-0.03582200667179104,0.9936490637478397,-0.6423546600249672,0.5220799191698262,1,-10.463554144283043
MYO3B,-0.024079723496695068,0.08232899562604935,-0.6423316996126703,0.52209476377169906,1,-10.46356897701448
IGHV3-48,0.10045914908222722,1.0828245432761057,0.6422581605275361,0.5221423104992182,1,-10.463616480700788
TMEM277P,0.030853421600856922,0.1260520245924375,0.6422567656194685,0.5221432123994644,1,-10.463617381710652
ACADSB,0.08281635624408638,3.010791511811569,0.6422545392998326,0.5221446518639155,1,-10.46361881974831
PPM1M,0.040978584326322225,6.7528588401571366,0.6421816531953113,0.5221917787453506,1,-10.463665896045006
CDC20,-0.09601929243715256,0.7066515425197273,-0.6421595024567655,0.5222061014653592,1,-10.46368020190222
CD1C,0.054329588284924936,3.9192674818884994,0.6421589251600806,0.5222064747495025,1,-10.463680574737602
METTL17,0.046117341391613796,4.8893944897164285,0.6421122281551594,0.5222366698260299,1,-10.46371073195173
CLTB,-0.03370155554061619,5.457059467488259,-0.6421075852636163,0.5222396720483302,1,-10.463713730240867
DHODH,0.04712353451207304,2.940113730584256,0.6419872921207642,0.5223174600649392,1,-10.463791405717924
C21orf91,0.09125883267441494,3.799869605744904,0.6419462638845918,0.5223439925111251,1,-10.463817895097003
CYTL1,0.040955499864085705,0.24578585443741977,0.6418850962499878,0.5223835501588676,1,-10.463857384114256
PTS,0.06386691032538881,1.9700849637739641,0.6418300786188926,0.5224191318795779,1,-10.463892899581845
LOC646870,0.01416760654929087,0.0742273524162587,0.6417972104362896,0.5224403894227442,1,-10.463914115500708
RPS12P23,-0.02820504586061664,0.5102219886066425,-0.6417866749981038,0.5224472033276062,1,-10.463920915739928
TAF1C,0.04418804612081731,5.728784575119591,0.6416836849025582,0.5225138156897265,1,-10.463987386239666
NDUFB5,0.051878637498218354,4.48970603395279,0.6416410468048807,0.5225413946317601,1,-10.464014902057045
GM2A,-0.07016177496775924,5.579903094656301,-0.6416390416268966,0.5225426916287417,1,-10.464016196022065
CHRNA9,-0.006727039782035236,0.010175834891771214,-0.6416338768455676,0.5225460323403117,1,-10.46401952889796
CDC42EP4,-0.045276286927970553,3.0181226149864933,-0.6415775690316062,0.5225824543850348,1,-10.4640558630671
SSRP1,-0.039747713619404844,5.741427852617665,-0.6414026516233982,0.5226956060858285,1,-10.46416871317109
LRRN4CL,-0.00661094962743112,0.009070077682719144,-0.6412956051628363,0.5227648592885159,1,-10.464237760447173
GET3,0.030058686534221328,5.294664856938125,0.6412665680434627,0.5227836455403638,1,-10.464256488044365
TUBAP14,-0.008314803150373992,0.025425939735963913,-0.6412132157728874,0.5228181639720262,1,-10.464290895595264
NEK10,0.025763124155500063,0.1747586376788831,0.6411387452397156,0.522866347712533,1,-10.464338917831094
LOC100128674,0.005253952365049261,0.014090953854089342,0.6411319582292155,0.5228707391423588,1,-10.464343294151732
IGLVV-58,0.0017544251079497503,0.0020939959023557027,0.6411317463720231,0.522870876221577,1,-10.464343430758264
LCMT1,0.03643514173975662,3.7420043561582403,0.6411098811882981,0.5228850238820315,1,-10.464357529292876
LINC02088,0.004421484241416838,0.004796136003336265,0.6410557127714701,0.5229200739032762,1,-10.46439245469694
GZMA,0.10116530385208662,4.351689637620946,0.6410193507935578,0.5229436028407711,1,-10.464415897653081
TAF11,0.05815362764063906,4.363068206682353,0.6410108208999837,0.5229491224040239,1,-10.464421396775707
ASB8,-0.034304664600314734,5.765144799409073,-0.6409865302991694,0.522964840645395,1,-10.464437056244252
PIGH,0.0541886987652171,3.2950803398911037,0.6408645994268325,0.5230437447953835,1,-10.464515652761419
RN7SL76P,0.00990696986949115,0.029766744386481216,0.6408449001694075,0.5230564932001431,1,-10.464528349491074
E2F5,0.07979413371009474,2.5684070121146854,0.6408346832854108,0.5230631051360897,1,-10.464534934409867
TMSB4XP2,0.018330914618912144,0.29493225565491477,0.6408116571285943,0.5230780068522101,1,-10.464549774694994
SPCS3,0.06468431668045486,6.318090867132154,0.6407682529277073,0.5231060971206423,1,-10.46457774712661
CYB5AP3,0.0028593574657510288,0.0026039822540251945,0.6406887062707336,0.5231575800514829,1,-10.4646290071801
CDC40,0.05634712257810856,4.687270819617662,0.6406815389630719,0.5231622188927374,1,-10.464633625500028
CICP19,0.006043320524789398,0.041698579811510435,0.6406672638966052,0.5231714580977256,1,-10.464642823616366
SNHG17,0.04818415601025769,3.7280681972129006,0.640657010735337,0.5231780942704927,1,-10.464649430099024
KLF3-AS1,0.07693812904083655,2.350627924316796,0.6406094763907276,0.5232088605861328,1,-10.464680056826335
RNU7-107P,-0.003998244122584525,0.0074595927734950156,-0.6405676511460432,0.5232359325008453,1,-10.464707003274187
TAF11L5,-0.0056508198145733615,0.025083796158657468,-0.6405019582350386,0.5232784545348954,1,-10.46474932324729
SCN2B,0.032749329159222663,0.18101023209826786,0.6404874404182007,0.5232878519423438,1,-10.464758675176558
TPRG1LP1,0.007215632010542894,0.02040568796608524,0.6403943478585556,0.5233481130025062,1,-10.464818637531215
HACD4,0.07530247052913962,5.7521565384729465,0.6403336084905152,0.5233874330089396,1,-10.464857756034654
RPS3AP36,-0.0075299232975198065,0.02226964438098642,-0.6402065201747881,0.5234697093938707,1,-10.464939593919858
DACT3,0.027562570171397623,0.12521462053617177,0.6401544168984035,0.5235034427589096,1,-10.464973140906514
RPL21P115,-0.00910005829720589,0.017870945154172233,-0.6401202861240842,0.5235255407518058,1,-10.464995114728678
SMARCB1,0.036307856022201795,5.267500585051489,0.6401062578147046,0.5235346235309981,1,-10.465004145993817
YIF1A,0.0379855908750689,4.25880800685231,0.6400939168410699,0.5235426138944087,1,-10.46501209080918
EFCAB13,0.09254911582644412,3.856910659819065,0.6400848453519332,0.5235484874175693,1,-10.46501793071392
FANCD2,0.05628206587841246,3.8855365055185564,0.6400459572677767,0.5235736667002145,1,-10.465042964560423
XRCC6,-0.0406633035693374,7.310947340852814,-0.6398251443867422,0.52371665072181806,1,-10.465185082214353
SYDE1,0.016589936361116882,0.03690528717135545,0.6397228983625135,0.5237828654619137,1,-10.46525087242743
SNORA40B,0.0073732070795675736,0.04241692448635167,0.6397089881150784,0.5237918741040152,1,-10.465259822171268
EMID1,0.05645446236728096,1.010011420037334,0.6395969955141033,0.5238644063955241,1,-10.465331870296307
PGGT1BP2,0.027177679124363245,0.4560384793003011,0.6393895623535022,0.5239987648096742,1,-10.465465285077915
NDOR1,0.033878948862323184,5.9213936007153825,0.6393564218029865,0.5240202322369147,1,-10.46548659610773
NFE2L3,0.06806904098925892,1.9415741201817556,0.6391959995989299,0.5241241552634919,1,-10.46558974010939
INTS15,0.039982965549364986,5.943436365191488,0.639184055820192,0.5241318929854598,1,-10.465597418375507
ANKRD33BP8,0.008898026931150944,0.020013165246185446,0.6391073494177946,0.5241815882904719,1,-10.465646727029508
TNS2,0.035343955898325265,0.5110482736532234,0.6390494477184017,0.5242191023311592,1,-10.465683943696126
LOC100996671,0.08697707997244644,0.8512079726538679,0.6388965183424626,0.5243181907446397,1,-10.465782223890207
RBBP5,0.07194888987187621,4.829203363512429,0.6388877766627835,0.5243238550858592,1,-10.465787841033052
HMBOX1,0.07264260454795347,5.392853739995123,0.6387964049530497,0.5243830630650654,1,-10.465846549207287
PLEC,0.05230535174667473,8.629340635916204,0.6386859885394162,0.5244546164652245,1,-10.465917482874039
GLE1,-0.03586950507031054,5.46970630905841,-0.638644177254811,0.5244817128521084,1,-10.465944340086873
UBQLN4P1,-0.03920088183070727,1.5960774437571221,-0.6386341209746612,0.5244882300734599,1,-10.465950799414266
RPL34P31,0.051982906959073254,0.4220652928337983,0.6386161659543883,0.5244998663736065,1,-10.465962331991884
KIF19BP,-0.013415723608201535,0.027947456095893546,-0.638603818470826,0.5245078686159232,1,-10.465970262640724
RPL35A,0.08773805503090039,6.101635913672089,0.6385892536028018,0.5245173079976384,1,-10.465979617294947
KICS2,0.057844946039585725,2.3855715959814883,0.6385699524951312,0.5245298170367836,1,-10.465992013592558
NDUFAF6,0.061680753411894926,2.1517588832200074,0.6384831048770211,0.5245861048573688,1,-10.466047787601577
ZNF248,0.0650773726196765,2.7777447008421774,0.6384684329541201,0.5245956143580641,1,-10.466057209246555
FASTKD3,-0.06394202332598792,2.2294738992510337,-0.6384173632715263,0.5246287155020921,1,-10.466090002210807
ZBTB24,0.03654115746116719,7.703349314675521,0.6384081446033409,0.5246346907569663,1,-10.466095921442742
SEPTIN2P1,0.05427806592118579,1.2136701030676242,0.6383839609878654,0.5246503659947492,1,-10.466111449142735
TOMM20P1,0.023917393572969056,0.382545900546394,0.6383349722257294,0.5246821200777877,1,-10.46614290182416
ZFX,0.08272391251474152,4.6285608044550495,0.6380466454644688,0.5248690311740924,1,-10.466327970243766
RPL6P1,0.009484527308208278,0.053508085590758085,0.638008544961198,0.5248937328452808,1,-10.466352419625048
BCLAF1P2,0.04281075508293194,3.32006165322898,0.6378072121953716,0.5250242727959671,1,-10.466481592334738
RNU6-1025P,0.007952795867612326,0.024572739451415027,0.6377626912160652,0.5250531415435169,1,-10.466510151005128
CEMP1,0.07659513410503428,0.27570554379453494,0.6375002949372693,0.5252233039627616,1,-10.466678428975678
GPR150,0.03421885293343552,0.513903917671019,0.6374771147225134,0.5252383375700242,1,-10.46669329143074
SMCR5,0.015242311726369655,0.05389572525514244,0.6373961374198087,0.5252908574292188,1,-10.466745207428614
DPH6,0.05504274863181159,1.5300820349969073,0.6373319418126536,0.5253324950366927,1,-10.4667863597316
OR8A1,-0.01018376757383924,0.011829556396573552,-0.6373036250554647,0.5253508619785112,1,-10.466804510753471
SQLE,0.06069664660448353,2.3037346498511404,0.6371981239972431,0.5254192954820079,1,-10.466872129815615
ERVH48-1,-0.021245846625797593,0.11601740002706226,-0.6371680051900867,0.5254388329644564,1,-10.466891431901532
FOSL2-AS1,0.01955935344636329,0.07390581437662007,0.6371561412937438,0.5254465289460252,1,-10.466899034807618
CRTAM,-0.07245046610390302,2.695247246070889,-0.6371530710123426,0.5254485206139782,1,-10.466901002355977
TCP1,-0.041011428913447855,6.108856823935953,-0.6370886531191783,0.5254903089099057,1,-10.466942281523497
HLA-C,-0.03811703874760744,13.172685895117127,-0.637048440889043,0.5255163957131593,1,-10.466968047534788
ITPR2,0.05610128831626344,4.316119857511077,0.6370273828244247,0.5255300569393555,1,-10.466981539858967
PPP4R2P4,0.015287262717095386,0.20275096510305995,0.6369953942804158,0.5255508095664223,1,-10.46700203471384
SREK1,0.0465917584917466,5.479769044181684,0.6368799441331368,0.5256257116003615,1,-10.467075994389868
TSHZ1,-0.05232086063927361,4.103578676458062,-0.6367685846021047,0.5256979649626488,1,-10.467147320933812
AGO3,0.053000365621026224,5.289768023221514,0.6367498848020455,0.5257100984521832,1,-10.467159297070687
TDH,-0.00939790970401958,0.015590615058913456,-0.6366390860509844,0.5257819939392561,1,-10.4672302500829
KREMEN1,0.1288569812652923,5.501519420388111,0.6366151025443781,0.5257975571137953,1,-10.467245606964868
MIGA2,0.04103244618132339,5.746239042839526,0.6364887256825987,0.5258795684671238,1,-10.467326517867635
EXT1,0.050543631652487736,3.2662448137282287,0.6364375340347145,0.5259127908062355,1,-10.467359288022209
LMO2,0.06739769231088076,5.875494698258087,0.6364254235794655,0.5259206504048137,1,-10.467367040105346
CA5AP1,-0.00808042544080638,0.02710765093145993,-0.6364244267373488,0.5259212973509102,1,-10.46736767819235
LOC100129844,0.007248768289367561,0.006655673342248926,0.6363821263844504,0.5259487504720732,1,-10.467394754089108
SKAP1,0.04944466360923974,5.903214954130039,0.6363747934884297,0.5259535096304941,1,-10.46739944759733
MPEG1,-0.05841768435972911,8.44008014111052,-0.6362871580536472,0.526010388057777,1,-10.467455535558237
IL6STP1,0.019247281845390214,0.13591728827686528,0.636217955352401,0.5260553052578452,1,-10.4674998208847
HSPE1P25,0.0066707691528358004,0.014758268442307506,0.6361977348152291,0.5260684301197993,1,-10.467512759839993
KNOP1P2,0.016691632356029315,0.08387288003532635,0.6361750635973353,0.5260831458855588,1,-10.46752726648056
WIZ,0.036675284691903315,7.552888094422704,0.6361303845484136,0.5261121474411228,1,-10.467555853778705
JAK2,0.09123147967362082,4.84355226035707,0.6361202286272923,0.526118739852662,1,-10.467562351632578
DMRTC2,-0.04271944515215839,0.2826903989311029,-0.6361136216929654,0.526123028568884,1,-10.467566578756053
DNAJC30,0.047004690507271636,3.010976407913478,0.6361096025266978,0.526125637512959,1,-10.467569150201511
ZBTB12BP,-0.005080120847809206,0.0063794497818174135,-0.6361039864541476,0.5261292830611622,1,-10.467572743313816
HIBADH,0.05701843460674583,2.883234010663162,0.6359942209228903,0.5262005375367793,1,-10.467642963986643
ATMINP1,-0.026260805335234828,0.5381806566817101,-0.6358792533539919,0.5262751742883078,1,-10.467716499685503
MIOX,0.008622467625101478,0.013420535259043152,0.6357463596463985,0.526361455497288,1,-10.467801484888824
VSIR,-0.04312401493193421,10.120043871912909,-0.6356762415001626,0.5264069826425408,1,-10.467846318170771
PSMC3IP,0.04476867581835569,1.1860137488403593,0.6355465899650012,0.5264911697118357,1,-10.467929203957386
PTRH1,0.045661782871018054,2.617274892465672,0.635541958599972,0.5264941771408166,1,-10.467932164463033
WDR82P1,-0.039303949620652506,0.693050633888576,-0.6355168525185285,0.5265104802121745,1,-10.467948212641137
DUS3L,0.04244718593929688,4.801239359361988,0.6354988496209498,0.5265221708684158,1,-10.467959719971958
PPP1R2P6,-0.008438910283369919,0.035318330025214166,-0.6354633190787512,0.526545243957608,1,-10.467982429906098
RPL29P24,0.021532224190255737,0.17024578233531726,0.6353414652765552,0.5266243782708078,1,-10.468060305211946
PRDX3P1,-0.017677420808792928,0.10951083445555244,-0.6350317305782577,0.5268255539593361,1,-10.46825818625031
RPS12P32,-0.007601071752436529,0.03111149012319285,-0.6350108316148582,0.5268391294721949,1,-10.46827153457948
ZNF273,0.07206179526946867,1.2343580097579674,0.6350072433718705,0.526841460335158,1,-10.468273826374118
RPN2,-0.034078429563131264,6.396952567297832,-0.6349886008738551,0.5268535702777675,1,-10.468285733046866
ZDHHC21,0.08461094127155012,2.5172793616796287,0.6349272096398836,0.5268934503045892,1,-10.468324940219059
EIF4A2P4,-0.025410825357606626,0.34441121848767453,-0.6347986787423308,0.5269769496278419,1,-10.46840701358628
SMG7-AS1,-0.022483332073637976,0.15023136046931013,-0.634668106818804,0.5270617819081094,1,-10.468490373369548
ADAM21P1,-0.0039658618583824105,0.005141032084441129,-0.6345101067194,0.527164443666782,1,-10.468591221110822
NLRP12,-0.05261191593407002,8.005924408374117,-0.6344821007661263,0.5271826418267552,1,-10.468609094051796
ADAMTSL3,0.008202417777821245,0.06514011613829504,0.6343973968669167,0.5272376840718738,1,-10.468663145930236
ADAMTS1,-0.06851523455976326,1.1720714306314315,-0.6343429178069283,0.5272730871992757,1,-10.468697906727368
NDUFS1,-0.03989350063777111,5.207891214795866,-0.6343371758738269,0.5272768186567323,1,-10.468701570240881
CWC27,0.06502668288539479,3.3764665819423394,0.6342953890032481,0.5273039747191999,1,-10.468728230439098
LINC01887,-0.03486547387510695,0.270347350171243,-0.634275674037861,0.5273167871487465,1,-10.468740808064481
CD24,0.07928356630570864,3.537267875521289,0.6342306644153962,0.5273460387609943,1,-10.46876952155705
VN1R103P,-0.016253883033029957,0.1238783495041058,-0.6340632377524471,0.5274548561959714,1,-10.46887631217627
GLCCI1,0.06285041069497695,4.414758498074651,0.6339400701138924,0.5275349152994773,1,-10.468954854972685
CASTOR2,-0.048257188460071015,2.9493244812495947,-0.6338681255462533,0.5275816822584249,1,-10.469000726314418
C6orf136,-0.034559439930155075,3.485113966025864,-0.6338366333637827,0.5276021541608645,1,-10.469020803879312
PANK3P1,-0.014706347375262229,0.12696421555455373,-0.6338039263252832,0.527623416231364,1,-10.469041654917293
KRT18P64,0.0013005165394829475,0.0011999882481905668,0.6337942000188013,0.5276297391581941,1,-10.469047855321229
MALT1,0.06894995192503114,5.113132267347625,0.6337806716185184,0.5276385338347056,1,-10.46905647935748
GOLM2,0.06799333260551017,5.547072801636537,0.6337588457378988,0.5276527227793452,1,-10.469070392456784
DPY19L1,0.07000747942851372,2.826802722812722,0.633621595093164,0.5277419535677719,1,-10.469157873191442
LMF2,0.035703062060420274,6.674136669288559,0.633590117256055,0.5277624193605499,1,-10.469177933866435
KLF2P4,-0.005408818576909306,0.007168557461186469,-0.6335852420050939,0.5277655891155542,1,-10.469181040752122
HCG22,0.013123339795854618,0.025972022075819945,0.6335801139956627,0.5277689232178383,1,-10.469184308689373
MRPS22,0.055755950313259264,3.150422397867785,0.6334983710225076,0.5278220719066182,1,-10.469236397661007
SDHAF1,0.04542310007644065,3.4278912447312724,0.6333616732325165,0.5279109580046542,1,-10.469323490521436
SLAMF7,0.04941264368041479,6.900967498814608,0.6333360418802745,0.5279276253457899,1,-10.469339818685789
RN7SL172P,0.041874429644785174,1.5233756371724778,0.6333344651881395,0.5279286506328356,1,-10.46934082307836
RN7SL530P,0.009718078683812557,0.027824446661743347,0.6333320881795728,0.5279301963494069,1,-10.469342337287927
RNA5SP373,-0.0039088365995997125,0.005296539204456223,-0.63328883925934365,0.5279583205829954,1,-10.469369886868483
TMEM40,0.06215582723488309,1.8941474849390485,0.6332673154160405,0.5279723175586829,1,-10.469383596870143
ZNF536,0.0061760823413532185,0.011593061020957883,0.6332451155336797,0.5279867543642431,1,-10.469397737002772
CDC37L1,0.07543819339499032,2.7882106973329233,0.6331374233876575,0.5280567905410091,1,-10.469466324135267
RNU6-948P,-0.002455135022597422,0.003455620324428169,-0.6330877391931696,0.5280891036254476,1,-10.469497963176554
TARS1-DT,0.024670118884409755,0.08004706137408195,0.6329923365263087,0.5281511534758615,1,-10.469558708968743
PDE8A,-0.057805478524534853,3.914410877641701,-0.6329422516451445,0.528183730168198,1,-10.46959059590648
TRMT61B,0.06926599281517722,2.5624860779066236,0.6329391291623017,0.5281857611580577,1,-10.469592583777104
CD99,-0.03830445704629191,6.909584147800841,-0.6328703566913186,0.528230494594462,1,-10.469636364024332
TTLL11,0.0504055035355487,1.2496067118494767,0.6328037459467327,0.5282738237909235,1,-10.469678763626309
RN7SL19P,-0.012836781008982693,0.06490249248476905,-0.6327708387100826,0.5282952300864203,1,-10.469699708368681
SBF2,0.06558499759294119,4.54682230659015,0.6327674296069999,0.5282974477479077,1,-10.469701878127074
RPL29P1,-0.01575569478050473,0.09916186789232026,-0.6327326761958738,0.5283200555234786,1,-10.46972399662786
FABP5P2,0.013091975745237221,0.18698573974684954,0.6327261299665816,0.5283243140299931,1,-10.469728162782628
KANK3,-0.04826112035068526,1.5222002920181634,-0.6327091197535198,0.5283353797355919,1,-10.469738988231615
IRF4,0.06630153352444573,4.140990626671401,0.632589603459953,0.5284131324108383,1,-10.469815041308323
FLJ13224,-0.012416774056359563,0.04888721876571779,-0.6324521237622361,0.5285025786945117,1,-10.469902507598931
DUSP18,0.06484063969639607,5.8405040808123605,0.6324230639424768,0.5285214864359804,1,-10.4699209934021
LOC100996696,-0.017980911854141197,0.1527351050165393,-0.6323137805145701,0.528592594713232,1,-10.469990504249742
DNAJC27,-0.06750963936523821,2.2615069280877735,-0.6322896601974647,0.5286082899288325,1,-10.470005844619713
FLYWCH1,0.07198786870324492,5.906092845928345,0.6322748412101435,0.5286179328402415,1,-10.470015269114484
TDRD7,0.061940914971889846,4.2680213070737825,0.6322718531386728,0.5286198772289509,1,-10.47001716942454
PFDN5,0.058645840417784846,6.211619859196523,0.6322157243944765,0.5286564018399198,1,-10.470052863707659
PRRG2,-0.02988996960867891,0.27627667046674653,-0.6321085012183827,0.528726178711944,1,-10.470121042033856
VPS26B,-0.03307369642965978,6.049499685642279,-0.6321003039961954,0.5287315133563082,1,-10.470126253801373
FAM120C,0.05239978420517761,2.4132310814233695,0.6320025571606193,0.5287951278534044,1,-10.470188395757582
CLK3P2,-0.011039817392223341,0.0417201771456647,-0.6319192904373436,0.5288493216845089,1,-10.4702413245492
RPIA,-0.04001892703468386,4.440839072358846,-0.631909810722616,0.5288554917027612,1,-10.470247349925168
TUBA8,0.039623574912327195,5.432441678615045,0.6318551543085345,0.5288910663962807,1,-10.470282088192192
SDCBP,-0.06607196712935225,8.941043040858945,-0.631685760976713,0.5290013287506985,1,-10.470389731471842
KMT5AP2,0.029156509107444148,0.6514187780152422,0.6316225916168514,0.5290424503044578,1,-10.47042986596347
KRT18P59,-0.0072525709555136654,0.01585888144826024,-0.631424454498522,0.5291714429439087,1,-10.47055572603971
EMB,0.07112772043126121,6.756800317914965,0.6313790140991691,0.5292010281651885,1,-10.470584585032972
AGGF1P2,0.025347140956013755,0.18259133618409143,0.6312549697603239,0.5292817949887323,1,-10.470663354543442
HTR7,-0.03825728369135051,0.30882488186244395,-0.6312306035062625,0.5292976609096786,1,-10.47067882557643
PNPO,0.03345677319078345,7.414298902955981,0.6311666190060675,0.5293393251512544,1,-10.47071944887341
SLC7A7,-0.044399045742149666,6.943488189220507,-0.630941295978599,0.5294860603002063,1,-10.470862472305651
RHOF,0.03841854708055567,7.352791845965241,0.6308008387127757,0.5295775396775162,1,-10.47095160169275
ATP5F1C,0.06565868977645878,5.0638596448125766,0.6307773998539042,0.5295928061267043,1,-10.470966473275585
MMACHC,0.040926093399373725,2.089805406019771,0.6306956088182795,0.5296460809204842,1,-10.471018364090536
LOC105372832,0.027020462818732768,0.33637212456467985,0.6306827291676802,0.5296544703647587,1,-10.471026534738973
MORC2-AS1,0.03199950451418166,0.380252572334258,0.6305819469837386,0.5297201194280922,1,-10.47109046366012
RPL23AP86,0.0037697441762095493,0.004547219836296336,0.6305531556848216,0.5297388747220051,1,-10.471108724914048
ADGRA2,0.07196091241711862,2.1645511611687853,0.6303655963756402,0.5298610634194663,1,-10.471227666582918
NANP,0.05437288736952205,1.3095011711328592,0.6303501661139493,0.5298711163724934,1,-10.47123745019705
CCDC73,-0.014007607096396478,0.039880640980905165,-0.6303268544819812,0.529886304295044,1,-10.471252230572265
RPL19P16,0.010129023320500384,0.018263387109488424,0.6302673325380527,0.5299250848666661,1,-10.471289967068262
LACC1,0.06581452497924982,1.5306772026738007,0.6302601258426668,0.5299297803732281,1,-10.471294535822738
ARRDC1-AS1,0.047849236633362005,3.107872278375886,0.6302545585474365,0.5299334077469043,1,-10.471298065228073
SNORC,-0.034202038730652404,5.457842743629973,-0.6301349115437552,0.5300113668991865,1,-10.471373908367884
FTSJ3,0.039624842613165207,5.3122042438320545,0.6298936444220145,0.5301685888192904,1,-10.471526801931523
ARGLU1,0.10431732658719865,6.480295184675149,0.629838679089118,0.5302044103859178,1,-10.47156162592696
CRK-AS1,-0.0059111648202164946,0.011266815909774798,-0.6298098561782776,0.5302231951211506,1,-10.471579885848582
TFIP11,-0.04354831081460192,5.721066806232742,-0.62980682019118,0.5302251737828354,1,-10.47158180916214
RILPL1,0.05614929755051964,3.6072270086681275,0.6297378237734247,0.530270142248998,1,-10.471625516270045
HIPK1-AS1,-0.04508027873750788,0.5643022463898202,-0.6297119598822066,0.5302869995656413,1,-10.471641899024993
OSTF1P1,0.0925735291627655,0.5367285481437895,0.6296711531564206,0.5303135967399348,1,-10.471667745540794
ZNF788P,-0.047810911411437625,3.9126582002618617,-0.6296653021909842,0.5303174103624189,1,-10.471671451339477
SYNGAP1,0.05540485548843106,5.089765239010109,0.6296432984968895,0.5303317523583939,1,-10.47168538741074
RNY3P12,0.004949262307870065,0.009681610172880448,0.6296341348769888,0.5303377252598673,1,-10.471691191060026
LINC02575,0.01808145260145861,0.04648930714463019,0.6296045276809091,0.5303570236417467,1,-10.471709941786807
EPS15-AS1,-0.013691134590978022,0.05911870607556209,-0.6295136822662554,0.5304162402040761,1,-10.471767470228944
RPL7P16,-0.0041032954235339,0.012048156703091513,-0.6294868773131995,0.5304337133622699,1,-10.471784443063758
POU3F1,-0.010951813033492528,0.04328000040564821,-0.629328043262188,0.5305372574946174,1,-10.471885001705566
PLIN1,0.03582528730488636,0.2323368104250054,0.629305951064188,0.5305516602531425,1,-10.471898986393205
PSME2P2,-0.034421849976063165,1.3921090746612754,-0.6292537851734193,0.53058567001471,1,-10.471932006239317
LINC02882,0.003126879175152136,0.0029106162733180604,0.6292109808366813,0.5306135773123772,1,-10.47195909840165
SLC1A3,0.03805603966906975,0.4919425425254549,0.6291522201771266,0.5306518889426697,1,-10.471996286826004
RN7SL354P,-0.007817721984218534,0.019554713776318185,-0.6291154371883716,0.530675871976254,1,-10.472019564276344
TAMALIN,0.05007724670889223,2.545993788673923,0.6290382826598139,0.530726179643481,1,-10.472068385739611
PSPN,0.028464740104004047,6.049551150757176,0.6290000220186245,0.5307511279378387,1,-10.472092593916258
ZNF91,0.06945511966048072,3.641975482490479,0.6289788793484202,0.530764914519976,1,-10.472105970626542
ZSCAN2,0.0565270366003245,2.581051397023212,0.6288991586873969,0.5308168999361291,1,-10.472156404906302
FAIM2,-0.018445674476975128,0.05464448693768547,-0.6288962313610037,0.5308188088798984,1,-10.472158256722022
MTMR2,-0.05237893286726971,2.8610430731518193,-0.6288635619951866,0.5308401131952055,1,-10.472178922660067
MIR579,0.0059158767688071425,0.01627902030391005,0.6288492207528664,0.5308494655313631,1,-10.472187994284994
RHOC,0.05492565065205491,5.427579295333454,0.6287258407795447,0.5309299286613619,1,-10.472266030427223
HK2-DT,0.037065178755209094,1.047407697586867,0.6287231689179839,0.5309316712044037,1,-10.472267720174955
BIRC5,-0.06593858968816851,0.9879507217981673,-0.6286291163680786,0.5309930125670401,1,-10.472327196666951
GTF2E2,-0.043911761601007904,3.7380750620172445,-0.6285170895254867,0.531066081579344,1,-10.472398028132568
DDX4,-0.010408266021541003,0.019728664829599913,-0.6285135832499085,0.5310683686156008,1,-10.472400244851201
FCN2,0.07469557048788643,0.0903879403774651,0.6285056845302657,0.531073520727273,1,-10.472405238492168
NR5A1,0.017361145702830077,0.056172979373454154,0.628436655308316,0.5311185476334549,1,-10.472448876731427
SYNE3-AS1,0.04139746353019057,0.38164731155658627,0.628168550302662,0.5312934478409813,1,-10.472618319702585
VN1R2,0.004686110086568851,0.0165664357982822,0.62811243911632475,0.5313300561225465,1,-10.472653773020207
FAM241A,0.056143217282446437,3.0397689427309404,0.6279846022326868,0.5314134648131507,1,-10.472734533799095
PDCD2P1,0.01814711181791039,0.08506461295626798,0.6279771358840396,0.5314183365290597,1,-10.4727392501506
LOC400036,0.017584486376800147,0.12425935477903777,0.6278887552457099,0.5314760057347251,1,-10.472795074303846
UBA1,-0.03783159095872103,7.9711254714507795,-0.6278792184533473,0.5314822287747243,1,-10.472801097593315
NAV2,0.034931979866864714,0.3312004302621282,0.627812251731195,0.5315259276036992,1,-10.472843390174743
GPR160P2,-0.00493900437276734,0.006657868907892268,-0.6278106501151212,0.531526972753589,1,-10.47284440161454
SPATA31A6,-0.007859953457319857,0.012551313583369613,-0.6277607142356858,0.531559559419674,1,-10.472875935438024
KAT7P1,-0.037143763762289124,0.6682958827239495,-0.627727861551384,0.5315809986623473,1,-10.472896680100463
ZNF658B,0.04475913225818682,0.7013790198984704,0.6276365314227793,0.5316406018758979,1,-10.472954344390853
ZNF622,-0.03263022879474912,4.678525318483862,-0.6276224749013815,0.5316497756472793,1,-10.472963218700128
RP1,-0.008114537567519332,0.0086682164764219,-0.6276200835068982,0.531651336362022,1,-10.472964728440532
CDC42P3,0.002786045748758712,0.005431566714039576,0.6276047451421626,0.5316613468166393,1,-10.472974411754835
CBFA2T3,0.04493499775572989,5.969000800407963,0.62754879483741,0.5316978631337004,1,-10.47300973193808
