mirna,contrast,test,n_group_a,n_group_b,log2fc,pvalue,padj,direction
novel_miR_1081,case_after_vs_before,paired_t,10,10,0.14531147022861762,0.8750973233418722,0.9645381350170035,up_after
novel_miR_1083,case_after_vs_before,paired_t,10,10,0.11463510928880734,0.34343639613791355,0.6723590519330823,up_after
novel_miR_1084,case_after_vs_before,paired_t,10,10,-1.467503888589586,0.009985502544843318,0.6723590519330823,down_after
novel_miR_1088,case_after_vs_before,paired_t,10,10,-0.3998068580825921,0.3446694153745916,0.6723590519330823,down_after
novel_miR_1089,case_after_vs_before,paired_t,10,10,0.3833220720248699,0.6441512115907599,0.8583546049187877,up_after
novel_miR_109,case_after_vs_before,paired_t,10,10,0.04166269127059032,0.9092508884379777,0.9728070853606565,up_after
novel_miR_1091,case_after_vs_before,paired_t,10,10,0.04166269127059032,0.9092508884379777,0.9728070853606565,up_after
novel_miR_1093,case_after_vs_before,paired_t,10,10,0.027492347381086767,0.9578869592890549,0.986238300102161,up_after
novel_miR_1095,case_after_vs_before,paired_t,10,10,-0.4578699914021813,0.34343639613791355,0.6723590519330823,down_after
novel_miR_11,case_after_vs_before,paired_t,10,10,0.6985777206957027,0.20259630364958184,0.6723590519330823,up_after
novel_miR_1104,case_after_vs_before,paired_t,10,10,-0.3082564525622461,0.2902073877120908,0.6723590519330823,down_after
novel_miR_1105,case_after_vs_before,paired_t,10,10,0.9479112631369683,0.06151269926835168,0.6723590519330823,up_after
novel_miR_1106,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1107,case_after_vs_before,paired_t,10,10,-0.683188948549277,0.13011501295217293,0.6723590519330823,down_after
novel_miR_111,case_after_vs_before,paired_t,10,10,0.37404569160121265,0.5681935547634839,0.8005581014288341,up_after
novel_miR_1118,case_after_vs_before,paired_t,10,10,-0.410847656392912,0.5816836036370211,0.8052759273409196,down_after
novel_miR_112,case_after_vs_before,paired_t,10,10,-0.23960418919070378,0.18813591189869056,0.6723590519330823,down_after
novel_miR_1122,case_after_vs_before,paired_t,10,10,-1.1117960991496882,0.08783181532095162,0.6723590519330823,down_after
novel_miR_1126,case_after_vs_before,paired_t,10,10,-1.012487527702231,0.09876537148295492,0.6723590519330823,down_after
novel_miR_1127,case_after_vs_before,paired_t,10,10,-0.33825594688573696,0.4062834297212299,0.7152970133405672,down_after
novel_miR_1133,case_after_vs_before,paired_t,10,10,0.40250929611333586,0.560537687386182,0.7944516332674386,up_after
novel_miR_1138,case_after_vs_before,paired_t,10,10,-0.14342755872468874,0.7970602682935846,0.927946915075874,down_after
novel_miR_114,case_after_vs_before,paired_t,10,10,-1.0635667017689496,0.06913368941294343,0.6723590519330823,down_after
novel_miR_1143,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1151,case_after_vs_before,paired_t,10,10,-0.25749391592282656,0.7312788200316993,0.900742632876592,down_after
novel_miR_1155,case_after_vs_before,paired_t,10,10,0.48785155549970743,0.4326141921076674,0.7306232212153372,up_after
novel_miR_1157,case_after_vs_before,paired_t,10,10,-1.037001461112643,0.06713760839217965,0.6723590519330823,down_after
novel_miR_1158,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1160,case_after_vs_before,paired_t,10,10,-0.3449539121243405,0.5480043061202498,0.7854011498571257,down_after
novel_miR_1164,case_after_vs_before,paired_t,10,10,-0.128949423226067,0.34343639613791355,0.6723590519330823,down_after
novel_miR_1165,case_after_vs_before,paired_t,10,10,1.1800737926738933,0.06311325214821037,0.6723590519330823,up_after
novel_miR_1169,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_117,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1177,case_after_vs_before,paired_t,10,10,-0.4065107018480634,0.4949205352833209,0.7639423877138883,down_after
novel_miR_1178,case_after_vs_before,paired_t,10,10,-0.23620762374498647,0.26228441065809655,0.6723590519330823,down_after
novel_miR_1182,case_after_vs_before,paired_t,10,10,-0.8249464494934049,0.11011044841375149,0.6723590519330823,down_after
novel_miR_1184,case_after_vs_before,paired_t,10,10,0.1826929873358556,0.7734034093920289,0.9224533169836404,up_after
novel_miR_1185,case_after_vs_before,paired_t,10,10,-1.0803263634526334,0.07033394093107129,0.6723590519330823,down_after
novel_miR_1192,case_after_vs_before,paired_t,10,10,-0.6561551748009293,0.40358393125320746,0.7147734489921671,down_after
novel_miR_1194,case_after_vs_before,paired_t,10,10,-0.14094707770849133,0.34343639613791355,0.6723590519330823,down_after
novel_miR_1195,case_after_vs_before,paired_t,10,10,-0.5198764925124573,0.3077151324636874,0.6723590519330823,down_after
novel_miR_12,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1201,case_after_vs_before,paired_t,10,10,0.27769801093156243,0.34343639613791366,0.6723590519330823,up_after
novel_miR_1203,case_after_vs_before,paired_t,10,10,-0.3961291737370112,0.39405319283168205,0.7057480013094756,down_after
novel_miR_1204,case_after_vs_before,paired_t,10,10,-0.8683272576492438,0.154458158242973,0.6723590519330823,down_after
novel_miR_1205,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_121,case_after_vs_before,paired_t,10,10,0.34266857284583596,0.536692118086583,0.7835845603518394,up_after
novel_miR_1214,case_after_vs_before,paired_t,10,10,-1.245570199673037,0.25899727096102937,0.6723590519330823,down_after
novel_miR_1218,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1220,case_after_vs_before,paired_t,10,10,0.8591991066164241,0.24512324014484094,0.6723590519330823,up_after
novel_miR_1222,case_after_vs_before,paired_t,10,10,-0.19084342728090084,0.7118707054589808,0.8940518217376602,down_after
novel_miR_1224,case_after_vs_before,paired_t,10,10,0.011554873143892063,0.9880297603465084,0.9946475415417492,up_after
novel_miR_1229,case_after_vs_before,paired_t,10,10,0.01639729638974794,0.9809728536583453,0.9943619280940825,up_after
novel_miR_1230,case_after_vs_before,paired_t,10,10,-0.3445742293973861,0.19742290418506725,0.6723590519330823,down_after
novel_miR_1232,case_after_vs_before,paired_t,10,10,-0.11541699116014133,0.6373419360308334,0.8513176459692428,down_after
novel_miR_1233,case_after_vs_before,paired_t,10,10,-0.46706479879417645,0.28497776865914076,0.6723590519330823,down_after
novel_miR_1239,case_after_vs_before,paired_t,10,10,0.06551907595809725,0.8807849206775766,0.9646544377755191,up_after
novel_miR_1241,case_after_vs_before,paired_t,10,10,-0.5409401118307794,0.4521160528742165,0.7465852672343245,down_after
novel_miR_1243,case_after_vs_before,paired_t,10,10,0.028500115320904795,0.9723798116550928,0.9912656908599031,up_after
novel_miR_1244,case_after_vs_before,paired_t,10,10,-1.0673430502174341,0.13921553449493584,0.6723590519330823,down_after
novel_miR_1248,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1250,case_after_vs_before,paired_t,10,10,-1.0777827149118409,0.1685857204242159,0.6723590519330823,down_after
novel_miR_1252,case_after_vs_before,paired_t,10,10,-0.30016055776340006,0.3076419968100195,0.6723590519330823,down_after
novel_miR_1257,case_after_vs_before,paired_t,10,10,0.338736560712395,0.5011341453389371,0.7639423877138883,up_after
novel_miR_126,case_after_vs_before,paired_t,10,10,-0.2744009167487812,0.706562661030461,0.8909016505562715,down_after
novel_miR_1262,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1266,case_after_vs_before,paired_t,10,10,0.40669497446625336,0.34343639613791355,0.6723590519330823,up_after
novel_miR_1267,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1273,case_after_vs_before,paired_t,10,10,-0.07528914997270011,0.8147702912227403,0.9357258808475594,down_after
novel_miR_1276,case_after_vs_before,paired_t,10,10,-1.033979774270557,0.2533341466179945,0.6723590519330823,down_after
novel_miR_1285,case_after_vs_before,paired_t,10,10,-0.4794858817661208,0.19040476462887085,0.6723590519330823,down_after
novel_miR_1289,case_after_vs_before,paired_t,10,10,-0.33600804637687953,0.19495306399031298,0.6723590519330823,down_after
novel_miR_1292,case_after_vs_before,paired_t,10,10,-0.07925114747419881,0.9017125120064552,0.9705388776571895,down_after
novel_miR_1294,case_after_vs_before,paired_t,10,10,-0.8912521912168418,0.10685899701179911,0.6723590519330823,down_after
novel_miR_1295,case_after_vs_before,paired_t,10,10,0.12786740592417653,0.4495214342467746,0.7448286407585497,up_after
novel_miR_1296,case_after_vs_before,paired_t,10,10,-0.3041575251147835,0.2986103985692975,0.6723590519330823,down_after
novel_miR_1298,case_after_vs_before,paired_t,10,10,-0.5761893243500256,0.047001309309050464,0.6723590519330823,down_after
novel_miR_1302,case_after_vs_before,paired_t,10,10,0.7680083650778599,0.05333812646368581,0.6723590519330823,up_after
novel_miR_1304,case_after_vs_before,paired_t,10,10,0.41132752710967724,0.5030861632125609,0.7640071213761407,up_after
novel_miR_1306,case_after_vs_before,paired_t,10,10,-0.32954258153211824,0.6366737220682951,0.8513176459692428,down_after
novel_miR_1308,case_after_vs_before,paired_t,10,10,0.619282799128288,0.6928119996629621,0.8830578576939815,up_after
novel_miR_131,case_after_vs_before,paired_t,10,10,0.0418024696567139,0.9339735645983391,0.9806282289939207,up_after
novel_miR_1314,case_after_vs_before,paired_t,10,10,0.16919180067051257,0.6329929706916628,0.8495833365668823,up_after
novel_miR_1317,case_after_vs_before,paired_t,10,10,0.21838548949801062,0.7699619963568356,0.9213079097116164,up_after
novel_miR_1320,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1322,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1339,case_after_vs_before,paired_t,10,10,-0.3961291737370112,0.39405319283168205,0.7057480013094756,down_after
novel_miR_1341,case_after_vs_before,paired_t,10,10,0.04514254101904318,0.9230444985570134,0.9774444594985865,up_after
novel_miR_1345,case_after_vs_before,paired_t,10,10,-1.3296601528581946,0.10607205216605665,0.6723590519330823,down_after
novel_miR_1348,case_after_vs_before,paired_t,10,10,-0.6652419792013022,0.23087092809211884,0.6723590519330823,down_after
novel_miR_1349,case_after_vs_before,paired_t,10,10,-0.11989799041079748,0.8145860956070909,0.9357258808475594,down_after
novel_miR_135,case_after_vs_before,paired_t,10,10,-0.13227763738331624,0.4561439703383485,0.7483716980219739,down_after
novel_miR_1351,case_after_vs_before,paired_t,10,10,-0.529374138532584,0.30954284638121143,0.6723590519330823,down_after
novel_miR_1354,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1355,case_after_vs_before,paired_t,10,10,-1.4526533842551412,0.05023680334751246,0.6723590519330823,down_after
novel_miR_1356,case_after_vs_before,paired_t,10,10,0.34911470411642626,0.5485117545680824,0.7854011498571257,up_after
novel_miR_1358,case_after_vs_before,paired_t,10,10,-0.12317074858143924,0.9058616011448133,0.9717475403028261,down_after
novel_miR_1369,case_after_vs_before,paired_t,10,10,-1.3860728022876827,0.14090684632675157,0.6723590519330823,down_after
novel_miR_137,case_after_vs_before,paired_t,10,10,-0.6321559378764373,0.2924621056600656,0.6723590519330823,down_after
novel_miR_1379,case_after_vs_before,paired_t,10,10,0.5098063070238136,0.09213130623097045,0.6723590519330823,up_after
novel_miR_138,case_after_vs_before,paired_t,10,10,0.04014413635452255,0.3434363961379134,0.6723590519330823,up_after
novel_miR_1380,case_after_vs_before,paired_t,10,10,-0.19445105650705163,0.6248184669799834,0.8424076913041866,down_after
novel_miR_1386,case_after_vs_before,paired_t,10,10,-0.8001993146431673,0.4122268245643125,0.7152970133405672,down_after
novel_miR_1390,case_after_vs_before,paired_t,10,10,-0.02239289338949505,0.969843764248463,0.9911981223603558,down_after
novel_miR_1391,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1395,case_after_vs_before,paired_t,10,10,-0.28797081798541874,0.34343639613791366,0.6723590519330823,down_after
novel_miR_1400,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1402,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1409,case_after_vs_before,paired_t,10,10,-0.5761893243500256,0.047001309309050464,0.6723590519330823,down_after
novel_miR_1410,case_after_vs_before,paired_t,10,10,-1.0688721163757282,0.12831893012162615,0.6723590519330823,down_after
novel_miR_1413,case_after_vs_before,paired_t,10,10,-0.41138584803914224,0.6017523870799888,0.8235284511143828,down_after
novel_miR_1414,case_after_vs_before,paired_t,10,10,-0.07833747926631368,0.8293662368556778,0.9427693753645154,down_after
novel_miR_1417,case_after_vs_before,paired_t,10,10,-1.4609191599089186,0.0632075874972894,0.6723590519330823,down_after
novel_miR_1418,case_after_vs_before,paired_t,10,10,-0.19342372674043343,0.7871841498404162,0.9250244123652148,down_after
novel_miR_1420,case_after_vs_before,paired_t,10,10,-1.5851252273909873,0.14389289318221185,0.6723590519330823,down_after
novel_miR_1423,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1424,case_after_vs_before,paired_t,10,10,-0.13065795574844824,0.34343639613791366,0.6723590519330823,down_after
novel_miR_1426,case_after_vs_before,paired_t,10,10,-0.1914795459726511,0.7837103568597811,0.9250244123652148,down_after
novel_miR_1427,case_after_vs_before,paired_t,10,10,0.12870695777518032,0.6726859525992044,0.8706471085196502,up_after
novel_miR_1430,case_after_vs_before,paired_t,10,10,-0.9778189051414973,0.02563418888320235,0.6723590519330823,down_after
novel_miR_1431,case_after_vs_before,paired_t,10,10,-0.8384436748050739,0.30928447968856154,0.6723590519330823,down_after
novel_miR_1436,case_after_vs_before,paired_t,10,10,-1.1814951372766926,0.06700420522045417,0.6723590519330823,down_after
novel_miR_1439,case_after_vs_before,paired_t,10,10,-0.5761893243500256,0.047001309309050464,0.6723590519330823,down_after
novel_miR_1443,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1452,case_after_vs_before,paired_t,10,10,-0.024787249881355722,0.955948809142502,0.986238300102161,down_after
novel_miR_1457,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_146,case_after_vs_before,paired_t,10,10,-0.22903862984186577,0.5289200102337599,0.7795316801855569,down_after
novel_miR_1463,case_after_vs_before,paired_t,10,10,-0.20014251652228543,0.5795628325880653,0.8050286726971381,down_after
novel_miR_1465,case_after_vs_before,paired_t,10,10,-0.10588827903169848,0.34343639613791366,0.6723590519330823,down_after
novel_miR_1467,case_after_vs_before,paired_t,10,10,-0.006752485620995413,0.8606648671751276,0.9596494918597145,down_after
novel_miR_1471,case_after_vs_before,paired_t,10,10,0.5417180884449571,0.5598270410545472,0.7944516332674386,up_after
novel_miR_1475,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1480,case_after_vs_before,paired_t,10,10,-0.008658337595466681,0.9763143828710659,0.9923487431736929,down_after
novel_miR_1485,case_after_vs_before,paired_t,10,10,-0.036356962244684966,0.9612397704874593,0.986238300102161,down_after
novel_miR_1487,case_after_vs_before,paired_t,10,10,-0.09189785661261636,0.8662740399830888,0.9621428519852053,down_after
novel_miR_149,case_after_vs_before,paired_t,10,10,0.2884123047117042,0.5014474633714558,0.7639423877138883,up_after
novel_miR_1490,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1495,case_after_vs_before,paired_t,10,10,-0.44687743482654907,0.4979019401137744,0.7639423877138883,down_after
novel_miR_1498,case_after_vs_before,paired_t,10,10,-0.14421181751670678,0.34343639613791355,0.6723590519330823,down_after
novel_miR_1499,case_after_vs_before,paired_t,10,10,-0.4131430839659176,0.44931147417737005,0.7448286407585497,down_after
novel_miR_1501,case_after_vs_before,paired_t,10,10,0.15577638611084374,0.785846188692908,0.9250244123652148,up_after
novel_miR_1502,case_after_vs_before,paired_t,10,10,-1.9282950731966857,0.00425147701615945,0.6723590519330823,down_after
novel_miR_1503,case_after_vs_before,paired_t,10,10,0.5649576602196262,0.5673886071202505,0.8005581014288341,up_after
novel_miR_1518,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_152,case_after_vs_before,paired_t,10,10,-0.5483671324503,0.11692806988359856,0.6723590519330823,down_after
novel_miR_1520,case_after_vs_before,paired_t,10,10,-0.09787388016973039,0.34343639613791355,0.6723590519330823,down_after
novel_miR_1524,case_after_vs_before,paired_t,10,10,0.4719984473968837,0.1495295827446795,0.6723590519330823,up_after
novel_miR_1525,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1526,case_after_vs_before,paired_t,10,10,0.17551000311813286,0.34343639613791355,0.6723590519330823,up_after
novel_miR_1530,case_after_vs_before,paired_t,10,10,-0.016860045876948115,0.9807666591775649,0.9943619280940825,down_after
novel_miR_1532,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1533,case_after_vs_before,paired_t,10,10,-0.537102189045329,0.11343493037394546,0.6723590519330823,down_after
novel_miR_1537,case_after_vs_before,paired_t,10,10,-2.017317281364634,0.0029492785574707294,0.6723590519330823,down_after
novel_miR_1538,case_after_vs_before,paired_t,10,10,0.1894304887807356,0.34343639613791366,0.6723590519330823,up_after
novel_miR_1546,case_after_vs_before,paired_t,10,10,-1.1414374155866664,0.23618093616010727,0.6723590519330823,down_after
novel_miR_1549,case_after_vs_before,paired_t,10,10,-0.14421181751670678,0.34343639613791355,0.6723590519330823,down_after
novel_miR_1550,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1551,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1553,case_after_vs_before,paired_t,10,10,0.16411620859382064,0.8032506927794931,0.9309873762182812,up_after
novel_miR_1554,case_after_vs_before,paired_t,10,10,-0.14094707770849133,0.34343639613791355,0.6723590519330823,down_after
novel_miR_1558,case_after_vs_before,paired_t,10,10,-0.569234998494751,0.17708349771807452,0.6723590519330823,down_after
novel_miR_1560,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1561,case_after_vs_before,paired_t,10,10,-0.004996767442735539,0.9899970018359854,0.9946475415417492,down_after
novel_miR_1570,case_after_vs_before,paired_t,10,10,0.0736011417940428,0.8949850733271011,0.9691708469630479,up_after
novel_miR_1574,case_after_vs_before,paired_t,10,10,-0.19679895378606213,0.34343639613791355,0.6723590519330823,down_after
novel_miR_1576,case_after_vs_before,paired_t,10,10,0.009539194499802672,0.9911089436911309,0.9946475415417492,up_after
novel_miR_1583,case_after_vs_before,paired_t,10,10,-0.036818365010645594,0.9262265861936484,0.9785162865461154,down_after
novel_miR_1585,case_after_vs_before,paired_t,10,10,-0.1326700136553753,0.7652049404417347,0.9205597231664067,down_after
novel_miR_1589,case_after_vs_before,paired_t,10,10,0.2232216270925352,0.7496369099768619,0.9106821349119129,up_after
novel_miR_159,case_after_vs_before,paired_t,10,10,0.6478172049183332,0.26480211654321834,0.6723590519330823,up_after
novel_miR_1591,case_after_vs_before,paired_t,10,10,-0.48766359811474674,0.32699632304853393,0.6723590519330823,down_after
novel_miR_1596,case_after_vs_before,paired_t,10,10,0.062263901888093144,0.9313941893655078,0.9806282289939207,up_after
novel_miR_1599,case_after_vs_before,paired_t,10,10,-1.7223900513101427,0.05986802081683428,0.6723590519330823,down_after
novel_miR_1611,case_after_vs_before,paired_t,10,10,-0.9909115032227243,0.40057877441026224,0.7146521542448836,down_after
novel_miR_1613,case_after_vs_before,paired_t,10,10,-0.028271906950155395,0.34343639613791355,0.6723590519330823,down_after
novel_miR_1615,case_after_vs_before,paired_t,10,10,-0.5978468289514415,0.19519655248241896,0.6723590519330823,down_after
novel_miR_1628,case_after_vs_before,paired_t,10,10,-0.4074142899415163,0.5053462416711753,0.7656099603677547,down_after
novel_miR_1632,case_after_vs_before,paired_t,10,10,1.2754195589780635,0.22906269883768623,0.6723590519330823,up_after
novel_miR_1634,case_after_vs_before,paired_t,10,10,-1.7546312155591337,0.03805927876021071,0.6723590519330823,down_after
novel_miR_1636,case_after_vs_before,paired_t,10,10,-0.36815490308346976,0.1417127014560568,0.6723590519330823,down_after
novel_miR_1640,case_after_vs_before,paired_t,10,10,-0.1721661685255091,0.5415866040378428,0.7849235393930236,down_after
novel_miR_1641,case_after_vs_before,paired_t,10,10,0.05659877596428116,0.9426085974150951,0.9859730194454414,up_after
novel_miR_1652,case_after_vs_before,paired_t,10,10,-0.4608399562767823,0.4939501950452585,0.7639423877138883,down_after
novel_miR_1653,case_after_vs_before,paired_t,10,10,0.21866651086643696,0.8205997982257065,0.9385504879090729,up_after
novel_miR_1657,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1662,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1663,case_after_vs_before,paired_t,10,10,-1.3109430923314878,0.017469678584416986,0.6723590519330823,down_after
novel_miR_1672,case_after_vs_before,paired_t,10,10,-0.3278202305595791,0.3586743868546264,0.6783756654601932,down_after
novel_miR_1674,case_after_vs_before,paired_t,10,10,0.02151942132915998,0.34343639613791355,0.6723590519330823,up_after
novel_miR_1675,case_after_vs_before,paired_t,10,10,0.2701509017774339,0.34343639613791366,0.6723590519330823,up_after
novel_miR_1681,case_after_vs_before,paired_t,10,10,0.16882491198491692,0.8328346812961407,0.9443087787220397,up_after
novel_miR_1682,case_after_vs_before,paired_t,10,10,-0.7172159097648463,0.40947454166604547,0.7152970133405672,down_after
novel_miR_1685,case_after_vs_before,paired_t,10,10,0.6985777206957027,0.20259630364958184,0.6723590519330823,up_after
novel_miR_169,case_after_vs_before,paired_t,10,10,0.22509566750616677,0.5330436698437104,0.7803030856844855,up_after
novel_miR_1690,case_after_vs_before,paired_t,10,10,0.1894304887807356,0.34343639613791366,0.6723590519330823,up_after
novel_miR_1694,case_after_vs_before,paired_t,10,10,-0.35660656873683266,0.6089354865334053,0.830298815175292,down_after
novel_miR_1697,case_after_vs_before,paired_t,10,10,-0.1660078531812906,0.6591921792404143,0.861268218831696,down_after
novel_miR_1699,case_after_vs_before,paired_t,10,10,-0.20338785798277276,0.16824418049978793,0.6723590519330823,down_after
novel_miR_17,case_after_vs_before,paired_t,10,10,-1.6093491926107266,0.02765568140168221,0.6723590519330823,down_after
novel_miR_170,case_after_vs_before,paired_t,10,10,0.05111045975063029,0.906324680767178,0.9717475403028261,up_after
novel_miR_1701,case_after_vs_before,paired_t,10,10,-0.46480514268548107,0.5426649027646715,0.7849235393930236,down_after
novel_miR_1703,case_after_vs_before,paired_t,10,10,0.2618230168645791,0.3215756876446267,0.6723590519330823,up_after
novel_miR_1708,case_after_vs_before,paired_t,10,10,-0.11769334939037587,0.22687855889584932,0.6723590519330823,down_after
novel_miR_1709,case_after_vs_before,paired_t,10,10,-0.16442908772451356,0.8017515261444332,0.9309873762182812,down_after
novel_miR_1711,case_after_vs_before,paired_t,10,10,-0.7873593614190403,0.21950618312689218,0.6723590519330823,down_after
novel_miR_1716,case_after_vs_before,paired_t,10,10,-0.3496047952851321,0.30785008210429543,0.6723590519330823,down_after
novel_miR_172,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1722,case_after_vs_before,paired_t,10,10,-0.04194090361798479,0.9488813616157088,0.986238300102161,down_after
novel_miR_1726,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1728,case_after_vs_before,paired_t,10,10,0.44428195739308346,0.4765187372448292,0.7533519370910843,up_after
novel_miR_1734,case_after_vs_before,paired_t,10,10,1.0371766925026462,0.11307569407129861,0.6723590519330823,up_after
novel_miR_1739,case_after_vs_before,paired_t,10,10,0.12870695777518032,0.6726859525992044,0.8706471085196502,up_after
novel_miR_1740,case_after_vs_before,paired_t,10,10,-0.4314896996450184,0.6372602559345816,0.8513176459692428,down_after
novel_miR_1741,case_after_vs_before,paired_t,10,10,-0.33948071342201847,0.16948893710050453,0.6723590519330823,down_after
novel_miR_1746,case_after_vs_before,paired_t,10,10,0.05891055358635233,0.932802302011189,0.9806282289939207,up_after
novel_miR_1747,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1755,case_after_vs_before,paired_t,10,10,-0.6357956607852764,0.09262471714370953,0.6723590519330823,down_after
novel_miR_1760,case_after_vs_before,paired_t,10,10,-0.9948364298757998,0.11962676385847675,0.6723590519330823,down_after
novel_miR_1761,case_after_vs_before,paired_t,10,10,-0.1096716744334815,0.8797764794817959,0.9646544377755191,down_after
novel_miR_1771,case_after_vs_before,paired_t,10,10,-1.4976120415112337,0.032392599000602706,0.6723590519330823,down_after
novel_miR_1774,case_after_vs_before,paired_t,10,10,-0.12284049096736874,0.6855361606013471,0.8804546071568033,down_after
novel_miR_1776,case_after_vs_before,paired_t,10,10,0.2544633774507023,0.6263423508040209,0.8426876555503373,up_after
novel_miR_1778,case_after_vs_before,paired_t,10,10,-1.2353026189518637,0.1729682690718521,0.6723590519330823,down_after
novel_miR_1782,case_after_vs_before,paired_t,10,10,-0.2197706911730095,0.6884827681581238,0.8805623464157863,down_after
novel_miR_1784,case_after_vs_before,paired_t,10,10,-1.258006004985028,0.06830760778514872,0.6723590519330823,down_after
novel_miR_1785,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1786,case_after_vs_before,paired_t,10,10,-0.20425940594806485,0.11448988478004041,0.6723590519330823,down_after
novel_miR_1787,case_after_vs_before,paired_t,10,10,-0.5422972596082458,0.10572684229711374,0.6723590519330823,down_after
novel_miR_1789,case_after_vs_before,paired_t,10,10,0.6066193728996335,0.4543099260749105,0.7475646346343432,up_after
novel_miR_179,case_after_vs_before,paired_t,10,10,-0.8520455031795471,0.05593362795114626,0.6723590519330823,down_after
novel_miR_180,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1800,case_after_vs_before,paired_t,10,10,-0.9300249489236497,0.11949471854969952,0.6723590519330823,down_after
novel_miR_1802,case_after_vs_before,paired_t,10,10,-0.20324905763080303,0.699709147282503,0.8847627583118143,down_after
novel_miR_1805,case_after_vs_before,paired_t,10,10,-0.5142461944786235,0.3405492567309336,0.6723590519330823,down_after
novel_miR_1806,case_after_vs_before,paired_t,10,10,0.0,,,down_after
novel_miR_1807,case_after_vs_before,paired_t,10,10,-0.4179190489599707,0.387377029342723,0.700451380307898,down_after
novel_miR_1811,case_after_vs_before,paired_t,10,10,0.059693642217568454,0.926691815355612,0.9785162865461154,up_after
novel_miR_1813,case_after_vs_before,paired_t,10,10,0.21317231479646695,0.47452662084328756,0.7533519370910843,up_after
novel_miR_1816,case_after_vs_before,paired_t,10,10,-0.17806997300144195,0.6647261746612052,0.8650758861829235,down_after
novel_miR_1819,case_after_vs_before,paired_t,10,10,0.5166738895975437,0.5439506036009104,0.7849235393930236,up_after
novel_miR_1822,case_after_vs_before,paired_t,10,10,0.3229471188704093,0.6524323403623205,0.861268218831696,up_after
novel_miR_1825,case_after_vs_before,paired_t,10,10,0.46003692635370586,0.32876154261333024,0.6723590519330823,up_after
novel_miR_1826,case_after_vs_before,paired_t,10,10,-0.26823351626908876,0.5453811056535416,0.7854011498571257,down_after
novel_miR_1833,case_after_vs_before,paired_t,10,10,-0.14409209739258705,0.6032367299403689,0.8245468922129706,down_after
novel_miR_1834,case_after_vs_before,paired_t,10,10,-0.10906117852642852,0.7842658778998916,0.9250244123652148,down_after
novel_miR_1840,case_after_vs_before,paired_t,10,10,-0.3480949599249341,0.22600269945699014,0.6723590519330823,down_after
novel_miR_1841,case_after_vs_before,paired_t,10,10,0.2000878796904189,0.7850603964632723,0.9250244123652148,up_after
novel_miR_1848,case_after_vs_before,paired_t,10,10,0.11217537177573492,0.7547014577806048,0.912826592598392,up_after
novel_miR_1850,case_after_vs_before,paired_t,10,10,-0.788519808971279,0.1036553352563936,0.6723590519330823,down_after
novel_miR_1856,case_after_vs_before,paired_t,10,10,-0.8171151241473955,0.3010276950874523,0.6723590519330823,down_after
novel_miR_186,case_after_vs_before,paired_t,10,10,-0.08942144244022047,0.34343639613791355,0.6723590519330823,down_after
novel_miR_1862,case_after_vs_before,paired_t,10,10,-0.9109922111167066,0.04819661252977443,0.6723590519330823,down_after
